Date,Revenue,COGS,rev_log,cogs_log,month,day_of_week,is_peak_season,rev_lag_364,cogs_lag_364,rev_lag_7,sin_year,cos_year,rev_roll_mean_7,month_avg_rev,day_avg_rev,rev_lag_14,rev_lag_28,day_of_month,is_payday_period,rev_cogs_ratio_7d,is_high_spending_period,is_holiday,holiday_nearby
2017-08-27,2383553.18,3067888.41,14.6841032846462,14.936500394535376,8,6,0,16.534083215333602,16.321013819595887,14.84265462828643,-0.8247650844733614,-0.5654755126737576,14.926062147396754,15.15793748550518,15.078331365203725,14.680800390593989,15.991232737946676,27,0,0.9773165359448917,0,0,0.0
2017-08-28,3635080.01,5161278.75,15.106141954808717,15.456695120273356,8,0,0,16.457668226557995,16.2428651682166,14.784364790771972,-0.8343701235229538,-0.5512045872199277,14.905700073845148,15.15793748550518,15.138356953689229,14.926899305633231,16.063275166500993,28,0,0.9779581426997718,0,0,0.0
2017-08-29,7306573.99,9554867.54,15.804285184308211,16.072561377320106,8,1,0,16.441075943540163,16.21681208470537,14.96176140827956,-0.8437282590292712,-0.5367705514607103,14.934566038169184,15.15793748550518,15.151946181980348,14.75969965801131,15.776096336946758,29,0,0.9825081324297219,0,0,0.0
2017-08-30,6946636.36,9396255.8,15.753768267362451,16.055821955166518,8,2,0,16.344003052916126,16.127205820063537,15.061670842350605,-0.8528367217694595,-0.522177676659508,14.94524912047477,15.15793748550518,15.163693767519007,14.98688926621149,15.646880629072712,30,1,0.9794408526284707,0,0,0.0
2017-08-31,7907948.51,10017576.0,15.883379078578514,16.119851808011436,8,3,0,16.33349292679982,16.129702112639748,15.40685822210406,-0.8616928164028522,-0.5074302810827518,14.973280188214991,15.15793748550518,15.130415528306882,15.210640747922502,15.696635258636087,31,0,0.9793343010409472,0,0,0.0
2017-09-01,5962206.68,7605277.51,15.600951386561803,15.8443531049642,9,4,0,14.675521850528336,14.602741402829468,15.02427296182397,-0.8702939222685674,-0.49253272872205434,14.978625081943198,15.067322028149672,15.04212520938489,14.986858705726522,15.51516296010745,1,1,0.9800425071336369,0,0,1.0
2017-09-02,6245530.26,7453975.27,15.647376767579322,15.82425817549065,9,5,0,14.864480518474336,14.761900171453568,14.788834532955962,-0.8786374941610001,-0.4774894280028391,14.981488198081793,15.067322028149672,15.013265671891133,14.7687927199858,14.30165148405857,2,1,0.9771254377324854,1,1,0.0
2017-09-03,2366258.16,2028274.79,14.676820852602244,14.522696625571516,9,6,0,14.884142802681009,14.77499389687512,14.6841032846462,-0.886721063082993,-0.46230483047981086,14.95883800613319,15.067322028149672,15.078331365203725,14.84265462828643,14.5362853714328,3,0,0.9831019914835861,1,0,1.0
2017-09-04,3110959.61,2696832.33,14.95044211427599,14.807588801917872,9,0,0,15.240528388439929,15.11945726727499,15.106141954808717,-0.8945422369764496,-0.4469834295196741,15.004806172424153,15.067322028149672,15.138356953689229,14.784364790771972,14.543503129476775,4,0,0.977320302709331,1,1,0.0
2017-09-05,4156708.13,3697301.2,15.240234244653651,15.123113976531013,9,1,0,15.31017086166862,15.207280142654,15.804285184308211,-0.9020987014301837,-0.43152975897147144,15.125166711856817,15.067322028149672,15.151946181980348,14.96176140827956,14.783020604089517,5,0,0.983308435556901,0,0,0.0
2017-09-06,3962558.61,3470517.33,15.192400740587644,15.059814515407531,9,2,0,14.818898020518663,14.7246684555515,15.753768267362451,-0.9093882203647925,-0.4159483918249421,15.224037772572796,15.067322028149672,15.163693767519007,15.061670842350605,14.784634056430326,6,0,0.9811872796279945,0,0,0.0
2017-09-07,3177169.11,2911789.0,14.971501456042324,14.88427857031366,9,3,0,14.89736919468326,14.8124961958613,15.883379078578514,-0.9164086366943458,-0.4002439388573056,15.292112180640574,15.067322028149672,15.130415528306882,15.40685822210406,14.95470577577879,7,0,0.9853303409215755,0,0,0.0
2017-09-08,2758623.23,2466116.27,14.83024264602586,14.71815551632026,9,4,0,15.221719432277746,15.082608107955538,15.600951386561803,-0.9231578729647039,-0.38442104726885545,15.37449481274598,15.067322028149672,15.04212520938489,15.02427296182397,14.967456821248287,8,0,0.9846379515923074,0,0,0.0
2017-09-09,3407389.12,3057748.67,15.041457195517854,14.933189801427112,9,5,0,15.034471172819336,14.94079359572896,15.647376767579322,-0.9296339319682695,-0.3684843993077793,15.497143703406461,15.067322028149672,15.013265671891133,14.788834532955962,14.693021512738556,9,0,0.9888221358032371,0,0,0.0
2017-09-10,2833078.04,2447241.71,14.856874678176377,14.710472524265423,9,6,0,15.382395534913796,15.252919368104836,14.676820852602244,-0.9358348973349941,-0.35243871088460327,15.496103355971611,15.067322028149672,15.078331365203725,14.6841032846462,14.680800390593989,10,0,1.0106126451576998,0,0,0.0
2017-09-11,4351501.62,3874079.03,15.286031773302756,15.169818780970084,9,0,0,15.55159424018842,15.450754131612925,14.95044211427599,-0.9417589340994617,-0.33628873017668287,15.473860521609792,15.067322028149672,15.138356953689229,15.106141954808717,14.926899305633231,11,0,1.0096473040452048,0,0,0.0
2017-09-12,5272757.92,4657582.93,15.478064297763275,15.354007401692725,9,1,0,15.545381610978232,15.440058886863234,15.240234244653651,-0.9474042892438845,-0.32003923622313857,15.393281815944855,15.067322028149672,15.151946181980348,15.804285184308211,14.75969965801131,12,0,1.0077444544355514,0,0,0.0
2017-09-13,4375381.18,3897483.92,15.29150442938716,15.175842010759697,9,2,0,15.293734500189345,15.17955114292558,15.192400740587644,-0.9527692922168511,-0.30369503751065885,15.313086454977025,15.067322028149672,15.163693767519007,15.753768267362451,14.98688926621149,13,0,1.008803974579877,0,0,0.0
2017-09-14,2944995.39,2598454.0,14.89561814926062,14.770427595597402,9,3,0,15.127758500805196,15.0128179033928,14.971501456042324,-0.9578523554276669,-0.28726097055059635,15.18281822318614,15.067322028149672,15.130415528306882,15.883379078578514,15.210640747922502,14,0,1.0058600680114096,0,0,0.0
2017-09-15,4050240.35,3493814.51,15.214287029899747,15.066504966335874,9,4,0,15.206444964902186,15.084306989343728,14.83024264602586,-0.9626519747161487,-0.2707418984477642,15.07271697453815,15.067322028149672,15.04212520938489,15.600951386561803,14.986858705726522,15,1,1.0076155689871396,0,0,0.0
2017-09-16,3998480.39,3572766.48,15.201425194497908,15.088851057921817,9,5,0,15.304289548592848,15.161943361634034,15.041457195517854,-0.9671667297977312,-0.2541427094613622,14.986157035672223,15.067322028149672,15.013265671891133,15.647376767579322,14.7687927199858,16,0,1.00725011832858,1,0,0.0
2017-09-17,3646297.83,3324722.05,15.109223191915332,15.016896935369935,9,6,0,15.413406442727654,15.293241857564334,14.856874678176377,-0.97139528468375,-0.23746831555846842,15.011879010754244,15.067322028149672,15.078331365203725,14.676820852602244,14.84265462828643,17,0,1.0099522399881788,0,0,0.0
2017-09-18,4708998.08,4108242.1,15.364985933855106,15.228506025494871,9,0,0,15.49277125493384,15.380609421202422,15.286031773302756,-0.9753363880767837,-0.2207236509605022,15.05982039061521,15.067322028149672,15.138356953689229,14.95044211427599,14.784364790771972,18,0,1.0076608028746392,1,0,0.0
2017-09-19,5863767.93,5193156.23,15.584303116929124,15.462852399664468,9,1,0,15.41492101105088,15.292854101902773,15.478064297763275,-0.9789888737409319,-0.20391367068311472,15.093796112488011,15.067322028149672,15.151946181980348,15.240234244653651,14.96176140827956,19,0,1.0080797730401507,0,0,0.0
2017-09-20,4348094.84,3813888.37,15.285248569298616,15.154160058429204,9,2,0,15.300712149012538,15.212269914504503,15.29150442938716,-0.9823516608469237,-0.18704334906991657,15.107953782316514,15.067322028149672,15.163693767519007,15.192400740587644,15.061670842350605,20,0,1.0076214827182464,0,0,0.0
2017-09-21,3941062.22,3437534.89,15.186961097662278,15.050265461629731,9,3,0,15.08818397987515,15.01735077393929,14.89561814926062,-0.9854237542919524,-0.17011767832049052,15.097113309919129,15.067322028149672,15.130415528306882,14.971501456042324,15.40685822210406,21,0,1.0084757568353713,0,0,0.0
2017-09-22,4296469.47,3871217.73,15.273304422675604,15.169079932742576,9,4,0,15.247802764548304,15.165623313162657,15.214287029899747,-0.9882042449941422,-0.15314166701312007,15.151976793329684,15.067322028149672,15.04212520938489,14.83024264602586,15.02427296182397,22,0,1.0098086492444176,0,0,0.0
2017-09-23,4068464.64,3622953.87,15.2187764937102,15.102800513271893,9,5,0,15.115444960784393,14.962883667514165,15.201425194497908,-0.9906923101615609,-0.13612033862266704,15.174829364612549,15.067322028149672,15.013265671891133,15.041457195517854,14.788834532955962,23,0,1.0074607493397933,0,0,0.0
2017-09-24,3893369.27,3496467.09,15.174785733808775,15.067263899815288,9,6,0,15.578650351816403,15.46837503807124,15.109223191915332,-0.9928872135356962,-0.11905873003404988,15.210879152289541,15.067322028149672,15.078331365203725,14.856874678176377,14.6841032846462,24,0,1.0061481580340201,0,0,0.0
2017-09-25,5274815.56,4684517.64,15.478454461366278,15.359773723445407,9,0,0,15.745381183131329,15.627391386367846,15.364985933855106,-0.994788305609327,-0.10196189005174576,15.222158318082736,15.067322028149672,15.138356953689229,15.286031773302756,15.106141954808717,25,0,1.0089621337196693,0,0,0.0
2017-09-26,5803004.55,5062124.41,15.573886539574149,15.437296994572888,9,1,0,15.954296391599716,15.869109274375182,15.584303116929124,-0.9963950238187231,-0.08483487790576538,15.237335292249284,15.067322028149672,15.151946181980348,15.478064297763275,15.804285184308211,26,0,1.0078543539780174,0,0,0.0
2017-09-27,7446035.82,6568633.22,15.823192478339452,15.697816487571949,9,2,0,15.83942457062942,15.736098449208548,15.285248569298616,-0.9977068927101168,-0.06768276175455162,15.23644159795092,15.067322028149672,15.163693767519007,15.29150442938716,15.753768267362451,27,0,1.008650331615565,0,0,0.0
2017-09-28,7777371.32,7033425.19,15.86672909103287,15.766184512060702,9,3,0,15.50798964003454,15.403215167827542,15.186961097662278,-0.9987235240803972,-0.050510617185222886,15.27806201915116,15.067322028149672,15.130415528306882,14.89561814926062,15.883379078578514,28,0,1.009082606241861,0,0,0.0
2017-09-29,5297992.65,4816175.26,15.482838750247938,15.387490864138282,9,4,0,15.406710517400674,15.251883098643622,15.273304422675604,-0.9994446170919858,-0.033323525711631344,15.286493075261996,15.067322028149672,15.04212520938489,15.214287029899747,15.600951386561803,29,0,1.0068708510594098,0,0,0.0
2017-09-30,5604370.48,4849617.32,15.539057472607512,15.394410562909686,9,5,0,15.289518139932095,15.12418418709987,15.2187764937102,-0.9998699583618592,-0.016126573270657762,15.288971832292322,15.067322028149672,15.013265671891133,15.201425194497908,15.647376767579322,30,1,1.0076791042382314,0,0,0.0
2017-10-01,4057941.88,3476480.87,15.216186723369372,15.06153138349251,10,6,0,14.769789474509675,14.49565629992212,15.174785733808775,-0.9999994220246925,0.001075151282798226,15.29833790970567,14.92947803391296,15.078331365203725,15.109223191915332,14.676820852602244,1,1,1.00713612197286,0,0,0.0
2017-10-02,2879522.46,2342981.57,14.873135373143462,14.666935278281723,10,0,0,14.75111063470652,14.556453279648672,15.478454461366278,-0.999832969770105,0.018276557681691223,15.314547699350125,14.92947803391296,15.138356953689229,15.364985933855106,14.95044211427599,2,1,1.0077267243027146,1,0,0.0
2017-10-03,2733645.95,2251158.64,14.821147154789372,14.626956036965488,10,1,0,15.0570921934055,14.86289700611012,15.573886539574149,-0.9993706508539969,0.03547255575312556,15.313059616870843,14.92947803391296,15.151946181980348,15.584303116929124,15.240234244653651,3,0,1.0088480220365283,1,0,0.0
2017-10-04,3991921.57,3166198.46,15.199783519932796,14.96804251807035,10,2,0,15.046578096256017,14.825738698732875,15.823192478339452,-0.9986126020839734,0.052658056924614005,15.38990874673382,14.92947803391296,15.163693767519007,15.285248569298616,15.192400740587644,4,0,1.007986842619722,1,0,0.0
2017-10-05,3219806.7,2540926.63,14.984832195240356,14.748039780983683,10,3,0,14.878505765656742,14.71340659198428,15.86672909103287,-0.9975590477788613,0.06982797572987089,15.487018460072477,14.92947803391296,15.130415528306882,15.186961097662278,14.971501456042324,5,0,1.006377229562985,0,0,0.0
2017-10-06,2919860.88,2393697.54,14.887046871755857,14.688350234029883,10,4,0,14.985803300221823,14.722696991199058,15.482838750247938,-0.9962102997023297,0.0869772313136861,15.516951935439952,14.92947803391296,15.04212520938489,15.273304422675604,14.83024264602586,6,0,1.006196454376176,0,0,0.0
2017-10-07,3614512.4,2790501.3,15.1004677987057,14.841732173435334,10,5,0,14.94725818072722,14.761112344888318,15.539057472607512,-0.9945667569706337,0.1041007489354256,15.562706360996712,14.92947803391296,15.013265671891133,15.2187764937102,15.041457195517854,7,0,1.0093960667150799,0,0,0.0
2017-10-08,3915909.65,3064193.34,15.180558465722592,14.935295234724167,10,6,0,15.013580015777755,14.764651798561928,15.216186723369372,-0.9926289059345095,0.121193461470736,15.568620788076796,14.92947803391296,15.078331365203725,15.174785733808775,14.856874678176377,8,0,1.010268234678719,0,0,0.0
2017-10-09,3295589.64,2601027.16,15.008095963269035,14.771417370977334,10,0,0,15.26586312879692,15.030892675835087,14.873135373143462,-0.9903973200352558,0.1382503109109819,15.482146632616393,14.92947803391296,15.138356953689229,15.478454461366278,15.286031773302756,9,0,1.0140588398281825,0,0,0.0
2017-10-10,3865996.54,3056078.01,15.167730302433604,14.93264328299193,10,1,0,15.302144821780349,15.091227482818258,14.821147154789372,-0.9878726596350429,0.15526624985999563,15.374612434789997,14.92947803391296,15.151946181980348,15.573886539574149,15.478064297763275,10,0,1.013276249434253,0,0,0.0
2017-10-11,5115944.9,4157714.79,15.44787286695725,15.2404763924906,10,2,0,15.328789763496731,15.075314684934048,15.199783519932796,-0.9850556718215013,0.172236243027682,15.285554012160475,14.92947803391296,15.163693767519007,15.823192478339452,15.29150442938716,11,0,1.0154823852596084,0,0,0.0
2017-10-12,4480692.67,3480805.66,15.31528842945872,15.06277462374003,10,3,0,15.014581284717025,14.78977407865171,14.984832195240356,-0.981947190186646,0.18915526872004093,15.159568741332972,14.92947803391296,15.130415528306882,15.86672909103287,14.89561814926062,12,0,1.016055856693982,0,0,0.0
2017-10-13,3073492.71,2485145.78,14.938325488800348,14.725842282166903,10,4,0,15.071591407628045,14.815624940422676,14.887046871755857,-0.9785481345802031,0.20601832032517084,15.074455615834102,14.92947803391296,15.04212520938489,15.482838750247938,15.214287029899747,13,0,1.0135274985649585,0,0,0.0
2017-10-14,3790006.69,2996354.65,15.147878606080296,14.91290732485168,10,5,0,15.187515806741782,14.928530082199106,15.1004677987057,-0.9748595108374125,0.22282040779479959,15.011799948133845,14.92947803391296,15.013265671891133,15.539057472607512,15.201425194497908,14,0,1.0174329802767925,0,0,0.0
2017-10-15,3744243.63,2920145.88,15.135730453654508,14.887144474349256,10,6,0,15.291715517807624,15.043249931600682,15.180558465722592,-0.9708824104813836,0.23955655912092708,15.006710197041448,14.92947803391296,15.078331365203725,15.216186723369372,15.109223191915332,15,1,1.0164217195661305,0,0,0.0
2017-10-16,4113305.99,3202804.6,15.229737883376885,14.979537733649176,10,0,0,14.92647587615069,14.7132269987883,15.008095963269035,-0.9666180104000972,0.2562218218071163,15.025990281345102,14.92947803391296,15.138356953689229,14.873135373143462,15.364985933855106,16,0,1.016022740765602,1,0,0.0
2017-10-17,4345077.6,3330124.96,15.284554406276357,15.018520687067074,10,1,0,15.321554927868805,15.112172923088345,15.167730302433604,-0.9620675724981452,0.27281126433401914,15.075502159579992,14.92947803391296,15.151946181980348,14.821147154789372,15.584303116929124,17,0,1.015743161741076,0,0,0.0
2017-10-18,6078621.94,4769081.72,15.620288738158008,15.377664542485352,10,2,0,15.257284698277212,15.038109374116406,15.44787286695725,-0.957232443323312,0.28931997761869527,15.1109434948692,14.92947803391296,15.163693767519007,15.199783519932796,15.285248569298616,18,0,1.0136082670982143,1,0,0.0
2017-10-19,3916465.28,3063562.45,15.180700346024294,14.935089322537738,10,3,0,14.861607405727929,14.631153956333844,15.31528842945872,-0.9521140536681102,0.3057430764672831,15.158151528328967,14.92947803391296,15.130415528306882,14.984832195240356,15.186961097662278,19,0,1.0167640963241888,0,0,0.0
2017-10-20,3454637.53,2776840.51,15.055228387424073,14.83682469227998,10,4,0,15.0009233702829,14.78409320144179,14.938325488800348,-0.9467139181463862,0.3220757010206104,15.165477045049608,14.92947803391296,15.04212520938489,14.887046871755857,15.273304422675604,20,0,1.0144292734872173,0,0,0.0
2017-10-21,3395571.6,2700303.7,15.037982964547284,14.808875176459118,10,5,0,15.188731118173228,14.98853870709792,15.147878606080296,-0.9410336347451197,0.3383130181923076,15.172250017531692,14.92947803391296,15.013265671891133,15.1004677987057,15.2187764937102,21,0,1.0157562355276821,0,0,0.0
2017-10-22,3560322.33,2849008.19,15.08536192173776,14.862481839168067,10,6,0,15.034291242461157,14.796121890983164,15.135730453654508,-0.9350748843515574,0.3544502230989869,15.165846015807679,14.92947803391296,15.078331365203725,15.180558465722592,15.174785733808775,22,0,1.0166980295460202,0,0,0.0
2017-10-23,3915143.5,3019168.91,15.180362796049025,14.920492487330543,10,0,0,15.29264796335186,15.075881152095691,15.229737883376885,-0.9288394302558068,0.3704825404820963,15.197509147251656,14.92947803391296,15.138356953689229,15.008095963269035,15.478454461366278,23,0,1.0167027950501417,0,0,0.0
2017-10-24,3172297.01,2492929.42,14.969966807512987,14.728969451967783,10,1,0,15.273957147875134,14.994144329465293,15.284554406276357,-0.9223291176290545,0.3864052261209853,15.21419830494348,14.92947803391296,15.151946181980348,15.167730302433604,15.573886539574149,24,0,1.0177137098742794,0,0,0.0
2017-10-25,6656072.71,5320570.98,15.711040335640613,15.487091370576094,10,2,0,15.364541585750482,15.13776241091182,15.620288738158008,-0.9155458729775467,0.40221356823680365,15.238829143686445,14.92947803391296,15.163693767519007,15.44787286695725,15.823192478339452,25,0,1.0157777010928126,0,0,0.0
2017-10-26,5244501.34,4208554.22,15.47269091256541,15.2526299686122,10,3,0,15.251222210377792,15.048295825896176,15.180700346024294,-0.9084917035725082,0.41790288888678667,15.219602274624384,14.92947803391296,15.130415528306882,15.31528842945872,15.86672909103287,26,0,1.0164452329119633,0,0,0.0
2017-10-27,3452345.34,2711681.12,15.054564656396051,14.813079708783134,10,4,0,15.774965791063554,15.577026739694192,15.055228387424073,-0.9011686968561569,0.4334685453485363,15.23630268871349,14.92947803391296,15.04212520938489,14.938325488800348,15.482838750247938,27,0,1.0147203797752637,0,0,0.0
2017-10-28,3658997.27,2958790.37,15.112699971194454,14.9002914219686,10,5,0,15.862949825956203,15.654737720457074,15.037982964547284,-0.8935790198239952,0.4489059314938798,15.22060331135163,14.92947803391296,15.013265671891133,15.147878606080296,15.539057472607512,28,0,1.0154709783385099,0,0,0.0
2017-10-29,7644126.36,6130363.53,15.849448245637303,15.62876477270224,10,6,0,15.645186539283474,15.429143737944258,15.08536192173776,-0.8857249183835637,0.4642104791518923,15.213407806792095,14.92947803391296,15.078331365203725,15.135730453654508,15.216186723369372,29,0,1.0149961550141193,0,0,0.0
2017-10-30,7135440.35,5691818.99,15.780584664022753,15.554540612603954,10,0,0,15.632690979357076,15.409554915242532,15.180362796049025,-0.8776087166898392,0.4793776594606945,15.206354222888114,14.92947803391296,15.138356953689229,15.229737883376885,14.873135373143462,30,1,1.0174170060352719,0,0,0.0
2017-10-31,7280919.6,5711548.55,15.800767868221934,15.558000919597804,10,1,0,15.85921881015368,15.625213654742916,14.969966807512987,-0.8692328164574792,0.49440298420761813,15.161413137350491,14.92947803391296,15.151946181980348,15.284554406276357,14.821147154789372,31,0,1.0163621328236678,0,0,0.0
2017-11-01,7083914.55,5591633.48,15.77333735658286,15.536782195952544,11,2,0,14.51839734915764,14.329255819437096,15.711040335640613,-0.8605996962501181,0.5092820071573356,15.174377651276577,14.687018586434704,15.163693767519007,15.620288738158008,15.199783519932796,1,1,1.014460363065691,0,0,0.0
2017-11-02,5199936.08,4288675.49,15.464157083478453,15.271488732815538,11,3,0,14.589192192962802,14.30419684934398,15.47269091256541,-0.8517119107469189,0.5240103253675756,15.216090589353879,14.687018586434704,15.130415528306882,15.180700346024294,14.984832195240356,2,1,1.014427737602737,1,0,0.0
2017-11-03,1577128.76,1289906.6,14.271117145375603,14.070081145865478,11,4,0,14.887593611148924,14.659503948886876,15.054564656396051,-0.8425720899866032,0.5385835804920232,15.215995770635589,14.687018586434704,15.04212520938489,15.055228387424073,14.887046871755857,3,0,1.0163021431966934,1,0,0.0
2017-11-04,1931786.56,1566251.33,14.47395632911658,14.264196272820998,11,5,0,15.01900239964622,14.735923203070048,15.112699971194454,-0.8331829385891785,0.5529974600700271,15.226669628728043,14.687018586434704,15.013265671891133,15.037982964547284,15.1004677987057,4,0,1.0142553284493772,1,0,0.0
2017-11-05,2523519.9,2073018.57,14.741165666875968,14.544516831797862,11,6,0,14.971509582738154,14.776595717866662,15.849448245637303,-0.8235472349556007,0.5672476988027229,15.33582481785655,14.687018586434704,15.078331365203725,15.08536192173776,15.180558465722592,5,0,1.0141203399712302,0,0,0.0
2017-11-06,3018330.58,2360833.81,14.920214779736838,14.674525847503856,11,0,0,15.20522201415913,14.96756747939781,15.780584664022753,-0.8136678304455991,0.5813300798152042,15.421570798995655,14.687018586434704,15.138356953689229,15.180362796049025,15.008095963269035,6,0,1.0145323514229088,0,0,0.0
2017-11-07,4095990.43,3338509.96,15.225519353414136,15.02103544518616,11,1,0,14.88114143701337,14.637553522673882,15.800767868221934,-0.8035476485339116,0.5952404359043674,15.540256664811215,14.687018586434704,15.151946181980348,14.969966807512987,15.167730302433604,7,0,1.0156039936533698,0,0,0.0
2017-11-08,4277782.67,3348300.89,15.268945599323445,15.023963876777309,11,2,0,14.943337641490109,14.69748078144712,15.77333735658286,-0.7931896839451843,0.6089746507720486,15.549156239231536,14.687018586434704,15.163693767519007,15.711040335640613,15.44787286695725,8,0,1.0152254924238249,0,0,0.0
2017-11-09,2792998.33,2205753.88,14.842626605041858,14.606580357481317,11,3,0,15.075233404506934,14.84063928205977,15.464157083478453,-0.7825970017677834,0.6225286602431057,15.547937120790545,14.687018586434704,15.130415528306882,15.47269091256541,15.31528842945872,9,0,1.012616212670628,0,0,0.0
2017-11-10,3541249.75,2843011.6,15.079990541916462,14.86037482256141,11,4,0,14.991845292270966,14.779607118279795,14.271117145375603,-0.7717727365467836,0.6358984534680745,15.436016047787623,14.687018586434704,15.04212520938489,15.054564656396051,14.938325488800348,10,0,1.0142881904099688,0,0,0.0
2017-11-11,2921904.65,2403613.27,14.887746581243745,14.692484108352229,11,5,0,15.218492491296862,14.983605630981318,14.47395632911658,-0.7607200913564104,0.6490800741100398,15.344766956062212,14.687018586434704,15.013265671891133,15.112699971194454,15.147878606080296,11,0,1.0147053539694033,0,0,0.0
2017-11-12,3084484.33,2422146.93,14.941895371582264,14.700165278851811,11,6,0,15.228505643336304,15.008863612836398,14.741165666875968,-0.7494423368521954,0.6620696215153815,15.186440873382022,14.687018586434704,15.078331365203725,15.849448245637303,15.135730453654508,12,0,1.0135204789776628,0,0,0.0
2017-11-13,3746234.93,2946152.31,15.1362621418502,14.896010914704988,11,0,0,15.499047116937184,15.271155397288878,14.920214779736838,-0.7379428103031386,0.6748632518680403,15.063530889912604,14.687018586434704,15.138356953689229,15.780584664022753,15.229737883376885,13,0,1.0167425464897069,0,0,0.0
2017-11-14,4154076.39,3314644.14,15.23960091348057,15.013861129115025,11,1,0,15.21850292565641,14.999091886136569,15.225519353414136,-0.7262249146041543,0.6874571793269664,14.981352530654348,14.687018586434704,15.151946181980348,15.800767868221934,15.284554406276357,14,0,1.013613169875043,0,0,0.0
2017-11-15,3854132.18,3119546.66,15.16465668366453,14.953198568505709,11,2,0,14.79618566409598,14.59674726202164,15.268945599323445,-0.7142921172691032,0.699847677146407,14.909296565331573,14.687018586434704,15.163693767519007,15.77333735658286,15.620288738158008,15,1,1.0163060643342268,0,0,0.0
2017-11-16,3066706.38,2516030.25,14.936115029349988,14.738193317234078,11,3,0,14.995315207048035,14.792967438414545,14.842626605041858,-0.7021479494046978,0.7120310787787131,14.820506496983489,14.687018586434704,15.130415528306882,15.464157083478453,15.180700346024294,16,0,1.0161602675484191,1,0,0.0
2017-11-17,2781968.82,2191402.04,14.838669803096112,14.600052554193502,11,4,0,14.82725163800053,14.6663396803859,15.079990541916462,-0.6897960046655887,0.7240037789593305,14.93605983934647,14.687018586434704,15.04212520938489,14.271117145375603,15.055228387424073,17,0,1.0147786123137923,0,0,0.0
2017-11-18,2774765.8,2218818.06,14.83607726559541,14.612485657355274,11,5,0,14.930539801289267,14.844314231803,14.887746581243745,-0.6772399381909491,0.7357622347736527,14.995172732507493,14.687018586434704,15.013265671891133,14.47395632911658,15.037982964547284,18,0,1.0132899563095137,1,0,0.0
2017-11-19,3132539.58,2911417.5,14.957354920177629,14.884150977423758,11,6,0,14.700371202955385,14.6078009130098,14.941895371582264,-0.6644834655228552,0.7473029667054296,15.023848404608392,14.687018586434704,15.078331365203725,14.741165666875968,15.08536192173776,19,0,1.0164440390382392,0,0,0.0
2017-11-20,2995966.89,2760945.71,14.912777905938317,14.831084189748118,11,0,0,14.86266433859781,14.779763046210949,15.1362621418502,-0.6515303615068021,0.75862255966641,15.05471231348173,14.687018586434704,15.138356953689229,14.920214779736838,15.180362796049025,20,0,1.0161285613648359,0,0,0.0
2017-11-21,2297213.47,2128140.16,14.647207846925102,14.570759461830097,11,1,0,14.898604114938555,14.917663653902398,15.23960091348057,-0.6383844591746642,0.7697176640069211,15.056723964919794,14.687018586434704,15.151946181980348,15.225519353414136,14.969966807512987,21,0,1.015035425025529,0,0,0.0
2017-11-22,2248567.69,2263677.12,14.625804433981338,14.632501535052777,11,2,0,14.392762100611614,14.335997589661106,15.16465668366453,-0.6250496486104377,0.7805849965070866,15.04182554839709,14.687018586434704,15.163693767519007,15.268945599323445,15.711040335640613,22,0,1.0141413299085087,0,0,0.0
2017-11-23,1749357.29,1656734.06,14.374759587223384,14.320359392254767,11,3,0,14.342037527905914,14.362347812821715,14.936115029349988,-0.6115298757991053,0.7912213413483807,15.055181037583965,14.687018586434704,15.130415528306882,14.842626605041858,15.47269091256541,23,0,1.0134291705124427,0,0,0.0
2017-11-24,1620958.87,1618303.7,14.298529044088111,14.296889677783032,11,4,0,15.013829088972908,15.022489323857451,14.838669803096112,-0.5978291414589552,0.801623551065242,15.020706646323914,14.687018586434704,15.04212520938489,15.079990541916462,15.054564656396051,24,0,1.0163435882850798,0,0,0.0
2017-11-25,2674533.14,2727514.77,14.799285769874777,14.81890177852416,11,5,0,15.03698721413141,15.027500747990162,14.83607726559541,-0.5839514998576998,0.8117885474764613,15.013325315517012,14.687018586434704,15.013265671891133,14.887746581243745,15.112699971194454,25,0,1.0153014081565437,0,0,0.0
2017-11-26,2940959.43,2955583.74,14.89424676283834,14.899207070803046,11,6,0,15.483148357272514,15.47980507076382,14.957354920177629,-0.5699010576127624,0.8217133225960589,15.015533822459204,14.687018586434704,15.078331365203725,14.941895371582264,15.849448245637303,26,0,1.004918247729413,0,0,0.0
2017-11-27,3888410.38,3813390.96,15.173511246578403,15.15402962925551,11,0,0,15.46346115988512,15.450861592498049,14.912777905938317,-0.5556819724760489,0.8313949395234058,14.983607503043222,14.687018586434704,15.138356953689229,15.1362621418502,15.780584664022753,27,0,1.0055082766802146,0,0,0.0
2017-11-28,5847881.51,5752351.51,15.581590189580655,15.5651194612757,11,1,0,15.4091822704774,15.417460465131828,14.647207846925102,-0.5412984521036173,0.8408305333122887,14.898979922106728,14.687018586434704,15.151946181980348,15.23960091348057,15.800767868221934,28,0,1.0052466986563071,0,0,0.0
2017-11-29,4871438.96,4803864.88,15.398900131025613,15.384931543390952,11,2,0,15.159129129221611,15.17587407451339,14.625804433981338,-0.5267547528105542,0.8500173118187018,14.82200102929484,14.687018586434704,15.163693767519007,15.16465668366453,15.77333735658286,29,0,0.9995423132500662,0,0,0.0
